,A-A(0.66V),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength (nm),V vs. RHE (iRu corrected),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.21,1.22,1.23,1.24,1.25,1.26,1.27,1.28,1.29,1.3,1.31,1.32,1.33,1.34,1.35,1.36,1.37,1.38,1.39,1.4,1.41,1.42,1.43,1.44,1.45,1.46,1.47,1.48,1.49,1.5,1.51,1.52,1.53,1.54,1.55,1.56,1.57
562.39985,0,0.013222222,0.014111111,0.019555556,0.027666667,0.038222222,0.039,0.041333333,0.055666667,0.065777778,0.070222222,0.082888889,0.096111111,0.101555556,0.110777778,0.125888889,0.140222222,0.150777778,0.168888889,0.184444444,0.191777778,0.209444444,0.230666667,0.241555556,0.252777778,0.273555556,0.288777778,0.304333333,0.319666667,0.328444444,0.340666667,0.348,0.365555556,0.377777778,0.383555556,0.391111111,0.402777778,0.408444444,0.421888889,0.417777778,0.431,0.435333333,0.440555556,0.447777778,0.452666667,0.455888889,0.451222222,0.460333333,0.464444444,0.473666667,0.471777778,0.482111111,0.476,0.490888889,0.491111111,0.491,0.502444444,0.503,0.504111111,0.503777778,0.512333333,0.515111111,0.516,0.520222222,0.525333333,0.535555556,0.537888889,0.544777778,0.541555556,0.552777778,0.552888889,0.553222222,0.566,0.570888889,0.574666667,0.579555556,0.585333333,0.591666667,0.593222222,0.592,0.604777778,0.609,0.611222222,0.615444444,0.613888889,0.618888889,0.623222222,0.626,0.623555556,0.619777778,0.627777778,0.630888889
562.84667,0,0.011555556,0.011222222,0.019,0.027888889,0.032888889,0.035,0.039111111,0.053222222,0.063777778,0.069555556,0.082888889,0.092111111,0.100222222,0.108444444,0.124666667,0.138,0.149555556,0.166888889,0.182777778,0.189111111,0.207888889,0.225,0.237333333,0.252777778,0.271555556,0.285222222,0.302777778,0.315222222,0.328444444,0.34,0.346111111,0.361666667,0.378111111,0.381888889,0.391333333,0.402888889,0.407777778,0.423555556,0.418666667,0.430111111,0.435,0.438888889,0.446222222,0.449444444,0.455,0.453333333,0.456555556,0.460111111,0.473666667,0.471777778,0.483,0.476555556,0.487666667,0.491,0.487111111,0.502111111,0.502555556,0.503888889,0.502777778,0.511111111,0.511888889,0.516555556,0.518,0.526111111,0.532777778,0.535888889,0.542666667,0.543666667,0.551111111,0.553444444,0.553888889,0.561666667,0.570555556,0.574111111,0.578111111,0.583444444,0.593444444,0.592111111,0.590888889,0.604555556,0.606,0.609111111,0.614222222,0.614444444,0.616888889,0.620555556,0.624777778,0.620777778,0.618333333,0.626444444,0.634
563.29346,0,0.012,9.95E-03,0.019222222,0.025666667,0.029111111,0.036333333,0.041777778,0.052777778,0.063222222,0.07,0.081222222,0.09,0.099333333,0.107444444,0.123666667,0.138888889,0.150555556,0.165111111,0.183333333,0.192444444,0.207222222,0.223222222,0.240111111,0.255777778,0.272666667,0.283555556,0.302333333,0.311666667,0.329777778,0.337222222,0.348777778,0.360222222,0.377111111,0.381,0.390666667,0.403888889,0.409777778,0.423333333,0.420555556,0.430777778,0.437333333,0.440444444,0.446,0.448111111,0.453,0.456666667,0.456555556,0.462111111,0.473555556,0.472777778,0.483777778,0.477555556,0.486444444,0.493555556,0.487444444,0.499666667,0.502222222,0.508222222,0.504,0.510888889,0.512666667,0.517,0.519333333,0.527666667,0.532,0.536555556,0.544,0.543555556,0.547555556,0.554111111,0.554888889,0.562111111,0.566222222,0.575888889,0.577666667,0.584444444,0.593,0.592555556,0.592111111,0.606444444,0.607111111,0.612222222,0.616555556,0.614666667,0.619777778,0.621,0.625444444,0.618777778,0.620666667,0.627888889,0.637222222
563.74023,0,0.012666667,0.011777778,0.022333333,0.025111111,0.028444444,0.039888889,0.042888889,0.054777778,0.064666667,0.071,0.083,0.092777778,0.099,0.109777778,0.126333333,0.141888889,0.151444444,0.167666667,0.183444444,0.194333333,0.210888889,0.224,0.240222222,0.259111111,0.276,0.284777778,0.305,0.312777778,0.331333333,0.339555556,0.351888889,0.359666667,0.377555556,0.384333333,0.396222222,0.406444444,0.415111111,0.421777778,0.423666667,0.432333333,0.439111111,0.442777778,0.447444444,0.450333333,0.457222222,0.460333333,0.459111111,0.465222222,0.476,0.477666667,0.485555556,0.480333333,0.486111111,0.497,0.490222222,0.501333333,0.504222222,0.513,0.510444444,0.512111111,0.516111111,0.522333333,0.522555556,0.532444444,0.529444444,0.539444444,0.547111111,0.545222222,0.548444444,0.558444444,0.560111111,0.563333333,0.567777778,0.578222222,0.577555556,0.587777778,0.594777778,0.597777778,0.598444444,0.609222222,0.607444444,0.614888889,0.622444444,0.617222222,0.623666667,0.624888889,0.627444444,0.622444444,0.623111111,0.631555556,0.643
564.18696,0,0.011333333,0.014444444,0.022666667,0.024777778,0.026555556,0.038,0.045777778,0.055444444,0.062777778,0.07,0.081444444,0.088333333,0.100333333,0.109333333,0.126555556,0.140111111,0.15,0.166222222,0.182888889,0.194777778,0.209111111,0.224,0.239666667,0.261111111,0.274555556,0.285111111,0.304555556,0.315111111,0.329222222,0.339111111,0.356444444,0.360111111,0.38,0.388333333,0.399,0.407555556,0.415111111,0.423,0.424777778,0.433111111,0.441444444,0.444555556,0.450333333,0.449111111,0.459333333,0.462555556,0.458,0.466666667,0.476333333,0.480555556,0.486444444,0.481222222,0.485444444,0.495111111,0.494666667,0.503333333,0.503888889,0.513888889,0.512666667,0.511333333,0.518666667,0.525666667,0.523,0.535777778,0.531666667,0.541333333,0.546222222,0.542111111,0.549555556,0.559666667,0.562777778,0.564333333,0.570333333,0.581666667,0.58,0.588,0.594777778,0.599555556,0.600111111,0.606777778,0.609111111,0.617111111,0.625666667,0.617777778,0.627555556,0.626333333,0.626666667,0.624888889,0.625,0.637666667,0.644888889
564.63368,0,0.012111111,0.017222222,0.022333333,0.022777778,0.028666667,0.038,0.047666667,0.056111111,0.063888889,0.069444444,0.081333333,0.087444444,0.104666667,0.110111111,0.128888889,0.140444444,0.151777778,0.166777778,0.183444444,0.199,0.210777778,0.222555556,0.243777778,0.260666667,0.275222222,0.286888889,0.304333333,0.317111111,0.331,0.342444444,0.361111111,0.360111111,0.381333333,0.391666667,0.402,0.406666667,0.416555556,0.422444444,0.427666667,0.432333333,0.443555556,0.447888889,0.452222222,0.448,0.457777778,0.466555556,0.461333333,0.469444444,0.479,0.480555556,0.487,0.485,0.488222222,0.496444444,0.499666667,0.505,0.504,0.516333333,0.516555556,0.512,0.520555556,0.529555556,0.525777778,0.535777778,0.532222222,0.545555556,0.551111111,0.545,0.551666667,0.56,0.568111111,0.564777778,0.574444444,0.582111111,0.583222222,0.591,0.593777778,0.603222222,0.602888889,0.606888889,0.613888889,0.618555556,0.627,0.619555556,0.631777778,0.629111111,0.628222222,0.629777778,0.631222222,0.640111111,0.647
565.08036,0,0.011555556,0.017888889,0.020111111,0.023333333,0.028333333,0.039555556,0.046777778,0.054444444,0.061888889,0.069444444,0.079333333,0.085555556,0.104111111,0.109444444,0.128888889,0.138666667,0.152444444,0.167777778,0.183666667,0.200888889,0.211222222,0.222555556,0.245666667,0.259666667,0.276111111,0.289555556,0.302222222,0.316111111,0.331555556,0.344333333,0.364777778,0.362888889,0.383,0.390444444,0.402444444,0.404777778,0.413444444,0.423333333,0.430222222,0.434111111,0.443666667,0.447666667,0.451444444,0.449111111,0.458444444,0.467333333,0.463888889,0.470777778,0.481222222,0.482,0.488888889,0.488777778,0.487,0.497222222,0.501888889,0.505555556,0.504888889,0.516222222,0.518444444,0.513444444,0.522222222,0.528666667,0.529666667,0.537777778,0.533444444,0.545111111,0.550777778,0.543888889,0.555111111,0.560333333,0.568777778,0.567888889,0.575666667,0.579666667,0.582555556,0.592,0.593111111,0.605888889,0.605555556,0.610111111,0.614777778,0.619222222,0.629222222,0.624777778,0.634333333,0.627666667,0.629666667,0.631666667,0.631666667,0.640888889,0.644666667
565.52701,0,8.74E-03,0.016666667,0.019666667,0.026222222,0.031555556,0.037444444,0.046888889,0.051111111,0.060111111,0.068666667,0.080777778,0.086888889,0.104111111,0.111,0.127,0.141555556,0.152222222,0.168111111,0.184555556,0.202555556,0.212888889,0.224444444,0.246444444,0.259888889,0.275333333,0.290222222,0.302111111,0.315666667,0.331,0.344555556,0.364444444,0.366222222,0.383,0.388888889,0.402888889,0.402888889,0.414888889,0.422333333,0.430555556,0.436444444,0.444333333,0.447222222,0.452777778,0.449888889,0.460444444,0.467555556,0.463333333,0.471333333,0.48,0.479333333,0.487888889,0.490888889,0.486111111,0.495888889,0.507,0.505333333,0.506333333,0.513444444,0.517555556,0.516888889,0.522888889,0.531222222,0.535777778,0.540444444,0.535888889,0.545,0.553666667,0.543777778,0.559222222,0.563111111,0.570666667,0.572555556,0.576666667,0.580111111,0.585444444,0.592444444,0.593666667,0.608777778,0.609666667,0.616333333,0.616666667,0.618333333,0.630444444,0.625,0.634444444,0.627666667,0.629111111,0.636111111,0.633111111,0.642222222,0.642666667
565.97364,0,9.43E-03,0.017888889,0.021666667,0.027,0.037111111,0.036888889,0.046,0.048111111,0.061333333,0.070777778,0.082,0.087888889,0.102666667,0.111,0.125555556,0.143888889,0.154111111,0.169555556,0.185444444,0.203777778,0.213777778,0.227444444,0.244333333,0.260777778,0.273333333,0.291888889,0.304222222,0.314,0.331111111,0.345555556,0.364111111,0.367,0.386777778,0.387888889,0.404333333,0.401333333,0.414333333,0.420555556,0.430555556,0.436111111,0.445888889,0.447888889,0.451,0.453,0.457777778,0.466333333,0.465,0.471,0.480333333,0.477777778,0.486555556,0.491666667,0.487444444,0.497222222,0.506666667,0.506,0.506444444,0.509222222,0.513666667,0.517222222,0.525333333,0.530555556,0.536,0.541555556,0.537888889,0.545666667,0.553222222,0.546333333,0.560222222,0.564444444,0.569333333,0.574555556,0.576444444,0.579222222,0.586111111,0.593666667,0.595444444,0.609888889,0.610666667,0.617333333,0.616888889,0.619666667,0.631333333,0.626111111,0.635111111,0.629444444,0.631222222,0.637,0.636111111,0.640777778,0.638111111
566.42024,0,1.1E-02,0.017444444,0.020888889,0.025222222,0.038777778,0.035888889,0.046444444,0.047555556,0.061,0.071222222,0.082777778,0.091888889,0.103111111,0.110444444,0.123444444,0.143333333,0.155555556,0.170777778,0.187111111,0.203,0.214666667,0.227444444,0.245111111,0.257222222,0.274444444,0.291555556,0.303777778,0.311333333,0.332111111,0.343555556,0.362111111,0.368666667,0.386444444,0.389111111,0.402111111,0.401111111,0.415666667,0.420333333,0.430222222,0.438888889,0.446666667,0.446444444,0.451,0.455222222,0.456444444,0.465,0.464888889,0.471888889,0.481222222,0.479222222,0.485777778,0.489333333,0.490555556,0.497222222,0.507444444,0.506777778,0.506333333,0.507888889,0.511555556,0.518888889,0.522666667,0.530777778,0.535333333,0.540333333,0.538444444,0.544111111,0.552777778,0.547555556,0.561555556,0.563,0.565888889,0.576444444,0.576777778,0.580555556,0.586222222,0.593222222,0.598222222,0.609444444,0.610888889,0.616555556,0.617777778,0.621444444,0.632111111,0.628,0.636555556,0.631,0.634333333,0.636222222,0.637111111,0.640666667,0.635777778
566.86682,0,0.014111111,0.019555556,0.023666667,0.028444444,0.040888889,0.04,0.049111111,0.050222222,0.063222222,0.074111111,0.085,0.095888889,0.104222222,0.112888889,0.127666667,0.146444444,0.159222222,0.175333333,0.188444444,0.204555556,0.215555556,0.232222222,0.246111111,0.263666667,0.275444444,0.295333333,0.308888889,0.317111111,0.337333333,0.347777778,0.365777778,0.373222222,0.388888889,0.391111111,0.403,0.405222222,0.423222222,0.422444444,0.431777778,0.442888889,0.452111111,0.449222222,0.452222222,0.459555556,0.460777778,0.464555556,0.468444444,0.475444444,0.484444444,0.483444444,0.487555556,0.495777778,0.495777778,0.501666667,0.506777778,0.508555556,0.509444444,0.510333333,0.510888889,0.523888889,0.525333333,0.533,0.536444444,0.540222222,0.541222222,0.546555556,0.556111111,0.555222222,0.566777778,0.567222222,0.568111111,0.580444444,0.579888889,0.584777778,0.590666667,0.599111111,0.603111111,0.613333333,0.611777778,0.616555556,0.621888889,0.625666667,0.634222222,0.630222222,0.638666667,0.633222222,0.638222222,0.642333333,0.641333333,0.641555556,0.638222222
567.31336,0,0.019666667,0.021111111,0.028222222,0.030888889,0.041777778,0.042555556,0.05,0.055,0.064555556,0.078888889,0.088444444,0.097666667,0.105555556,0.115555556,0.130444444,0.149888889,0.162111111,0.174555556,0.188222222,0.204666667,0.218111111,0.234222222,0.245444444,0.264666667,0.279555556,0.295444444,0.310555556,0.316222222,0.340111111,0.349666667,0.365777778,0.373777778,0.388888889,0.392333333,0.404555556,0.408111111,0.425444444,0.422888889,0.433111111,0.445888889,0.455111111,0.448333333,0.455111111,0.459111111,0.460888889,0.464444444,0.470222222,0.477444444,0.483888889,0.483888889,0.486666667,0.497888889,0.496333333,0.500222222,0.505111111,0.508888889,0.513111111,0.512888889,0.515333333,0.526777778,0.524222222,0.529666667,0.538222222,0.541777778,0.540444444,0.546,0.554555556,0.559444444,0.567222222,0.569777778,0.567777778,0.581555556,0.581888889,0.587888889,0.590888889,0.599555556,0.605888889,0.613333333,0.613111111,0.618,0.623333333,0.626111111,0.634222222,0.63,0.637888889,0.634,0.638777778,0.643666667,0.640777778,0.642666667,0.641333333
567.75988,0,0.021666667,0.022555556,0.027666667,0.029555556,0.042222222,0.044111111,0.050888889,0.056666667,0.065777778,0.078777778,0.089111111,0.1,0.108333333,0.119,0.130666667,0.148333333,0.165111111,0.174888889,0.188555556,0.207,0.217444444,0.236,0.245777778,0.266777778,0.282777778,0.295333333,0.312777778,0.317222222,0.340111111,0.348888889,0.364111111,0.372555556,0.387333333,0.394333333,0.405888889,0.410555556,0.426,0.424777778,0.432444444,0.443444444,0.455555556,0.448222222,0.455555556,0.460888889,0.462222222,0.462666667,0.468888889,0.479666667,0.484444444,0.485,0.486666667,0.497222222,0.497333333,0.499444444,0.501666667,0.506222222,0.514888889,0.513555556,0.518777778,0.529666667,0.526333333,0.527888889,0.537666667,0.541444444,0.541,0.545111111,0.554555556,0.560777778,0.565555556,0.569777778,0.567444444,0.582444444,0.578555556,0.587888889,0.592555556,0.600333333,0.606333333,0.610333333,0.610111111,0.617888889,0.622777778,0.628333333,0.632444444,0.628777778,0.636888889,0.635555556,0.638888889,0.639111111,0.642222222,0.639111111,0.642
568.20637,0,0.026222222,0.026888889,0.031666667,0.031666667,0.044333333,0.047222222,0.055111111,0.061777778,0.069555556,0.081222222,0.094111111,0.103777778,0.111222222,0.122777778,0.133888889,0.152,0.167222222,0.178,0.192888889,0.208222222,0.220111111,0.24,0.248555556,0.270333333,0.287888889,0.299666667,0.317,0.325555556,0.343333333,0.353888889,0.368333333,0.374222222,0.389666667,0.400888889,0.409888889,0.416444444,0.428111111,0.428222222,0.434111111,0.446111111,0.457333333,0.449222222,0.462333333,0.464888889,0.468666667,0.463444444,0.474111111,0.482666667,0.487444444,0.489555556,0.49,0.500777778,0.500666667,0.503888889,0.502666667,0.508888889,0.519333333,0.517555556,0.524777778,0.533555556,0.531888889,0.532111111,0.54,0.544888889,0.544666667,0.546888889,0.556333333,0.566888889,0.570888889,0.572777778,0.574555556,0.584666667,0.583888889,0.589111111,0.595222222,0.602333333,0.611444444,0.613666667,0.613666667,0.621444444,0.623777778,0.628777778,0.635,0.631555556,0.636333333,0.638555556,0.640111111,0.644,0.642,0.642111111,0.647333333
568.65284,0,0.026777778,0.028222222,0.029333333,0.031777778,0.042444444,0.047555556,0.056,0.062666667,0.069,0.079888889,0.091333333,0.099555556,0.112666667,0.123111111,0.134222222,0.150222222,0.166111111,0.174666667,0.193666667,0.209111111,0.219333333,0.241111111,0.25,0.271111111,0.288666667,0.299888889,0.314555556,0.329222222,0.343777778,0.353444444,0.368777778,0.375444444,0.389888889,0.403555556,0.409888889,0.417222222,0.425,0.430666667,0.434555556,0.445,0.455888889,0.450666667,0.462777778,0.462888889,0.469888889,0.465666667,0.475777778,0.484222222,0.485444444,0.487222222,0.491444444,0.501,0.503111111,0.504555556,0.503222222,0.509222222,0.519444444,0.519444444,0.525333333,0.534555556,0.532666667,0.534333333,0.538777778,0.544111111,0.548,0.549555556,0.556444444,0.567111111,0.573,0.571555556,0.573555556,0.584333333,0.588333333,0.589333333,0.597,0.600888889,0.610555556,0.612555556,0.612888889,0.621444444,0.625888889,0.63,0.633333333,0.632444444,0.634555556,0.638555556,0.639777778,0.641888889,0.642555556,0.644666667,0.644
569.09927,0,0.025777778,0.028444444,0.027222222,0.032333333,0.040777778,0.046333333,0.056666667,0.063111111,0.068444444,0.078777778,0.091888889,0.098666667,0.114333333,0.123222222,0.132666667,0.15,0.163888889,0.174666667,0.195,0.208333333,0.222,0.241666667,0.253333333,0.272222222,0.290777778,0.303555556,0.317333333,0.333555556,0.343555556,0.356888889,0.370111111,0.377,0.391888889,0.404444444,0.410222222,0.417777778,0.424111111,0.433222222,0.435444444,0.443444444,0.456666667,0.451888889,0.460555556,0.464333333,0.469555556,0.466888889,0.479888889,0.486666667,0.488555556,0.488,0.493666667,0.501888889,0.505888889,0.508333333,0.504666667,0.510333333,0.518222222,0.523666667,0.531,0.534111111,0.532222222,0.536888889,0.54,0.543555556,0.549555556,0.552777778,0.559888889,0.569555556,0.573222222,0.569888889,0.575888889,0.584444444,0.589222222,0.589777778,0.598666667,0.604888889,0.612,0.613666667,0.616111111,0.623888889,0.628,0.631888889,0.632888889,0.634,0.637444444,0.640777778,0.641888889,0.643666667,0.645888889,0.647111111,0.647555556
569.54568,0,0.021,0.026111111,0.024111111,0.030111111,0.037555556,0.044888889,0.052888889,0.060555556,0.066777778,0.071777778,0.09,0.096666667,0.113,0.122555556,0.131555556,0.147444444,0.162444444,0.173888889,0.195777778,0.205222222,0.223444444,0.239111111,0.251444444,0.270333333,0.289777778,0.305,0.316777778,0.331888889,0.339666667,0.356444444,0.369555556,0.378,0.389222222,0.402555556,0.407888889,0.417444444,0.420666667,0.432,0.436333333,0.443,0.453111111,0.453666667,0.458333333,0.464777778,0.470444444,0.465777778,0.48,0.484444444,0.487555556,0.484777778,0.494666667,0.499333333,0.504444444,0.511333333,0.504222222,0.510222222,0.517444444,0.523333333,0.532777778,0.532111111,0.531666667,0.536444444,0.541777778,0.543888889,0.549,0.552333333,0.558222222,0.567222222,0.568555556,0.569888889,0.575555556,0.585111111,0.587222222,0.586555556,0.597666667,0.601888889,0.610444444,0.609555556,0.616222222,0.625444444,0.626888889,0.630777778,0.633222222,0.633444444,0.638222222,0.637,0.64,0.642555556,0.643,0.649,0.648555556
569.99206,0,0.014555556,0.021888889,0.020555556,0.028222222,0.036555556,0.041222222,0.050777778,0.056555556,0.064555556,0.069,0.087666667,0.094222222,0.111777778,0.121888889,0.127333333,0.146111111,0.161666667,0.172888889,0.193444444,0.202777778,0.225555556,0.235666667,0.251555556,0.271,0.284333333,0.301777778,0.315555556,0.330777778,0.335777778,0.353444444,0.368333333,0.378222222,0.386888889,0.399555556,0.404333333,0.414888889,0.418666667,0.430111111,0.433888889,0.439666667,0.451,0.453222222,0.454666667,0.461555556,0.467555556,0.467555556,0.478333333,0.483,0.489444444,0.483111111,0.492111111,0.498444444,0.504333333,0.509777778,0.505111111,0.509222222,0.516,0.519888889,0.531111111,0.527777778,0.533777778,0.536888889,0.542,0.542777778,0.548111111,0.551111111,0.556222222,0.566555556,0.568,0.568,0.573888889,0.583,0.586222222,0.586333333,0.597222222,0.601444444,0.609,0.608777778,0.619333333,0.626444444,0.624555556,0.629888889,0.631222222,0.630222222,0.637444444,0.637111111,0.635666667,0.643,0.640333333,0.648666667,0.647666667
570.43842,0,1.02E-02,0.017444444,0.019666667,0.026111111,0.035444444,0.039222222,0.047333333,0.055222222,0.062,0.068444444,0.086,0.090555556,0.108,0.116777778,0.122444444,0.144666667,0.159777778,0.171666667,0.192222222,0.200555556,0.226666667,0.232888889,0.251111111,0.268333333,0.279333333,0.300777778,0.312555556,0.329444444,0.334555556,0.352333333,0.364888889,0.374222222,0.384888889,0.395111111,0.402666667,0.411555556,0.415777778,0.425111111,0.432555556,0.440444444,0.450111111,0.452666667,0.450777778,0.459222222,0.461888889,0.466222222,0.477222222,0.479777778,0.488333333,0.481333333,0.49,0.494777778,0.502111111,0.507555556,0.503888889,0.507777778,0.511888889,0.517444444,0.525111111,0.521666667,0.532333333,0.534333333,0.538111111,0.540222222,0.544777778,0.549888889,0.552777778,0.568333333,0.565888889,0.564777778,0.572666667,0.579111111,0.581444444,0.588,0.595444444,0.601666667,0.608,0.606888889,0.617222222,0.624666667,0.620222222,0.628555556,0.629222222,0.628666667,0.637444444,0.636666667,0.634444444,0.64,0.640666667,0.648333333,0.646444444
